station_id,station_name,datetime,temperature,rainfall
C0T9D0,和中,2022/7/3 12:00,26.4,2.5
C0T9D0,和中,2022/7/4 12:00,27.4,0
C0T9D0,和中,2022/7/5 12:00,27.2,2
C0T9D0,和中,2022/7/6 12:00,27.1,2
C0T9D0,和中,2022/7/7 12:00,27.7,0
C0T9D0,和中,2022/7/8 12:00,28.3,0
C0T9D0,和中,2022/7/9 12:00,28.6,0
C0T9D0,和中,2022/7/10 12:00,27.6,0
C0T9D0,和中,2022/7/11 12:00,27.4,0
C0T9D0,和中,2022/7/12 12:00,27.7,0
C0T9D0,和中,2022/7/13 12:00,28,0
C0T9D0,和中,2022/7/14 12:00,27.7,6.5
C0T9D0,和中,2022/7/15 12:00,27.7,0.5
C0T9D0,和中,2022/7/16 12:00,26.9,1
C0T9D0,和中,2022/7/17 12:00,27.8,0
C0T9D0,和中,2022/7/18 12:00,28.5,0
C0T9D0,和中,2022/7/19 12:00,28.7,0
C0T9D0,和中,2022/7/20 12:00,29.4,0
C0T9D0,和中,2022/7/21 12:00,28.6,0
C0T9D0,和中,2022/7/22 12:00,27.7,0
C0T9D0,和中,2022/7/23 12:00,28,0
C0T9D0,和中,2022/7/24 12:00,28.3,0
C0T9D0,和中,2022/7/25 12:00,28.4,0
C0T9D0,和中,2022/7/26 12:00,27.7,0
C0T9D0,和中,2022/7/27 12:00,28.4,0
C0T9D0,和中,2022/7/28 12:00,29,0
C0T9D0,和中,2022/7/29 12:00,28.5,0
C0T9D0,和中,2022/7/30 12:00,28.7,0
C0T9D0,和中,2022/7/31 12:00,27.7,0
C0T9D0,和中,2022/8/1 0:00,28.3,0
C0T9D0,和中,2022/8/2 12:00,25.6,13.5
C0T9D0,和中,2022/8/3 12:00,27.4,0
C0T9D0,和中,2022/8/4 12:00,28.6,0
C0T9D0,和中,2022/8/5 12:00,28.6,0
C0T9D0,和中,2022/8/6 12:00,28.5,0
C0T9D0,和中,2022/8/7 12:00,28.2,0
C0T9D0,和中,2022/8/8 12:00,28.6,0
C0T9D0,和中,2022/8/9 12:00,28.7,0
C0T9D0,和中,2022/8/10 12:00,28.4,0
C0T9D0,和中,2022/8/11 12:00,28.6,0
C0T9D0,和中,2022/8/12 12:00,28.7,0
C0T9D0,和中,2022/8/13 12:00,28.5,0
C0T9D0,和中,2022/8/14 12:00,28.6,0
C0T9D0,和中,2022/8/15 12:00,28.8,0
C0T9D0,和中,2022/8/16 12:00,29.6,0
C0T9D0,和中,2022/8/17 12:00,28.3,0
C0T9D0,和中,2022/8/18 12:00,28.9,0
C0T9D0,和中,2022/8/19 12:00,29.6,0
C0T9D0,和中,2022/8/20 12:00,28.3,0
C0T9D0,和中,2022/8/21 12:00,28.6,0
C0T9D0,和中,2022/8/22 12:00,28.1,0
C0T9D0,和中,2022/8/23 12:00,29.5,0
C0T9D0,和中,2022/8/24 12:00,30,0
C0T9D0,和中,2022/8/25 12:00,29,29
C0T9D0,和中,2022/8/26 12:00,27.6,0
C0T9D0,和中,2022/8/27 12:00,27.2,0.5
C0T9D0,和中,2022/8/28 12:00,26.6,0.5
C0T9D0,和中,2022/8/29 12:00,27.7,0
C0T9D0,和中,2022/8/30 0:00,28,0
C0T9D0,和中,2022/8/31 0:00,29.1,0
C0T9D0,和中,2022/9/1 12:00,31.1,0
C0T9D0,和中,2022/9/2 12:00,30.8,6
C0T9D0,和中,2022/9/3 12:00,28.2,14
C0T9D0,和中,2022/9/4 12:00,26.4,3
C0T9D0,和中,2022/9/5 12:00,28.3,0
C0T9D0,和中,2022/9/6 12:00,26.6,2
C0T9D0,和中,2022/9/7 12:00,23.5,4
C0T9D0,和中,2022/9/8 12:00,24.8,0
C0T9D0,和中,2022/9/9 12:00,25.5,0
C0T9D0,和中,2022/9/10 12:00,25.1,0
C0T9D0,和中,2022/9/11 12:00,26.1,11.5
C0T9D0,和中,2022/9/12 12:00,27.2,4.5
C0T9D0,和中,2022/9/13 12:00,26.2,0
C0T9D0,和中,2022/9/14 12:00,25.7,59
C0T9D0,和中,2022/9/15 12:00,26.4,0
C0T9D0,和中,2022/9/16 12:00,26.2,0
C0T9D0,和中,2022/9/17 12:00,26,0
C0T9D0,和中,2022/9/18 12:00,25.8,0
C0T9D0,和中,2022/9/19 12:00,26.3,0
C0T9D0,和中,2022/9/20 12:00,24.8,0
C0T9D0,和中,2022/9/21 12:00,24.8,0
C0T9D0,和中,2022/9/22 12:00,24.7,0
C0T9D0,和中,2022/9/23 12:00,25,0
C0T9D0,和中,2022/9/24 12:00,24.2,6.5
C0T9D0,和中,2022/9/25 12:00,24.5,115.5
C0T9D0,和中,2022/9/26 12:00,25.7,63
C0T9D0,和中,2022/9/27 12:00,25.3,7
C0T9D0,和中,2022/9/28 12:00,25.4,0.5
C0T9D0,和中,2022/9/29 12:00,26.1,0
C0T9D0,和中,2022/9/30 12:00,25.9,0.5
C0T9D0,和中,2022/10/1 12:00,25.8,0.5
C0T9D0,和中,2022/10/2 12:00,26.2,3.5
C0T9D0,和中,2022/10/3 12:00,25.9,4
C0T9D0,和中,2022/10/4 12:00,25.4,0
C0T9D0,和中,2022/10/5 12:00,24.8,0
C0T9D0,和中,2022/10/6 12:00,24.1,81.5
C0T9D0,和中,2022/10/7 12:00,23.7,404.5
C0T9D0,和中,2022/10/8 12:00,22.4,141
C0T9D0,和中,2022/10/9 12:00,22.9,26
C0T9D0,和中,2022/10/10 12:00,22.2,0
C0T9D0,和中,2022/10/11 12:00,22,0
C0T9D0,和中,2022/10/12 12:00,21.7,8
C0T9D0,和中,2022/10/13 12:00,22.5,1
C0T9D0,和中,2022/10/14 12:00,24.2,1.5
C0T9D0,和中,2022/10/15 12:00,24.5,82.5
C0T9D0,和中,2022/10/16 12:00,25.2,111
C0T9D0,和中,2022/10/17 12:00,23.1,104
C0T9D0,和中,2022/10/18 12:00,22.7,0
C0T9D0,和中,2022/10/19 12:00,22.1,0
C0T9D0,和中,2022/10/20 12:00,22,0
C0T9D0,和中,2022/10/21 12:00,23.3,4.5
C0T9D0,和中,2022/10/22 12:00,25.4,48
C0T9D0,和中,2022/10/23 12:00,22.1,23
C0T9D0,和中,2022/10/24 12:00,22,0
C0T9D0,和中,2022/10/25 12:00,20.3,0
C0T9D0,和中,2022/10/26 12:00,20.6,9.5
C0T9D0,和中,2022/10/27 12:00,22.2,0
C0T9D0,和中,2022/10/28 12:00,21.7,13.5
C0T9D0,和中,2022/10/29 12:00,21.5,97.5
C0T9D0,和中,2022/10/30 12:00,22,172
C0T9D0,和中,2022/10/31 12:00,22.1,262
C0T9D0,和中,2022/11/1 12:00,21.5,10
C0T9D0,和中,2022/11/2 12:00,21.9,0
C0T9D0,和中,2022/11/3 12:00,23.8,12
C0T9D0,和中,2022/11/4 12:00,21.9,11.5
C0T9D0,和中,2022/11/5 12:00,19.9,12.5
C0T9D0,和中,2022/11/6 12:00,20,5.5
C0T9D0,和中,2022/11/7 12:00,20.5,62.5
C0T9D0,和中,2022/11/8 12:00,22,1
C0T9D0,和中,2022/11/9 12:00,22,0
C0T9D0,和中,2022/11/10 12:00,22.7,2.5
C0T9D0,和中,2022/11/11 12:00,23.4,0.5
C0T9D0,和中,2022/11/12 12:00,23.6,0
C0T9D0,和中,2022/11/13 12:00,23.6,2
C0T9D0,和中,2022/11/14 12:00,,1.5
C0T9D0,和中,2022/11/15 12:00,22.9,0
C0T9D0,和中,2022/11/16 12:00,23.2,0
C0T9D0,和中,2022/11/17 12:00,23.6,0
C0T9D0,和中,2022/11/18 12:00,23.5,49
C0T9D0,和中,2022/11/19 12:00,22.9,9
C0T9D0,和中,2022/11/20 12:00,21.8,3.5
C0T9D0,和中,2022/11/21 12:00,21.7,8
C0T9D0,和中,2022/11/22 12:00,22.7,2.5
C0T9D0,和中,2022/11/23 12:00,21.7,3
C0T9D0,和中,2022/11/24 12:00,20.8,6
C0T9D0,和中,2022/11/25 12:00,22.4,5.5
C0T9D0,和中,2022/11/26 12:00,20.7,23
C0T9D0,和中,2022/11/27 12:00,21.7,4.5
C0T9D0,和中,2022/11/28 12:00,23.2,1.5
C0T9D0,和中,2022/11/29 12:00,23.9,0.5
C0T9D0,和中,2022/11/30 12:00,20.7,0
C0T9D0,和中,2022/12/1 12:00,19.7,0
C0T9D0,和中,2022/12/2 12:00,20,0
C0T9D0,和中,2022/12/3 12:00,21.1,0
C0T9D0,和中,2022/12/4 12:00,21.5,0
C0T9D0,和中,2022/12/5 12:00,20.8,0
C0T9D0,和中,2022/12/6 12:00,18.7,0
C0T9D0,和中,2022/12/7 12:00,20.2,0
C0T9D0,和中,2022/12/8 12:00,19.9,0.5
C0T9D0,和中,2022/12/9 12:00,21.1,0
C0T9D0,和中,2022/12/10 12:00,20.9,0
C0T9D0,和中,2022/12/11 12:00,20.7,0.5
C0T9D0,和中,2022/12/12 12:00,19.1,0
C0T9D0,和中,2022/12/13 12:00,17.6,1
C0T9D0,和中,2022/12/14 12:00,16.8,0
C0T9D0,和中,2022/12/15 12:00,,3
C0T9D0,和中,2022/12/16 12:00,20.9,1.5
C0T9D0,和中,2022/12/17 12:00,16.3,2.5
C0T9D0,和中,2022/12/18 12:00,11.1,0
C0T9D0,和中,2022/12/19 12:00,14.4,0
C0T9D0,和中,2022/12/20 12:00,17.5,0
C0T9D0,和中,2022/12/21 12:00,17.4,0
C0T9D0,和中,2022/12/22 12:00,14.2,0
C0T9D0,和中,2022/12/23 12:00,12.8,0
C0T9D0,和中,2022/12/24 12:00,11.5,0
C0T9D0,和中,2022/12/25 12:00,12.1,0
C0T9D0,和中,2022/12/26 12:00,15.3,0
C0T9D0,和中,2022/12/27 12:00,16,0
C0T9D0,和中,2022/12/28 12:00,17.4,7.5
C0T9D0,和中,2022/12/29 12:00,16.6,3
C0T9D0,和中,2022/12/30 12:00,18.9,0
C0T9D0,和中,2022/12/31 12:00,18.6,9.5
C0T9D0,和中,2023/1/1 12:00,17.3,57
C0T9D0,和中,2023/1/2 12:00,17.3,48
C0T9D0,和中,2023/1/3 12:00,17.5,0
C0T9D0,和中,2023/1/4 12:00,17.4,0.5
C0T9D0,和中,2023/1/5 12:00,18.5,15.5
C0T9D0,和中,2023/1/6 12:00,18.9,1.5
C0T9D0,和中,2023/1/7 12:00,17.1,0
C0T9D0,和中,2023/1/8 12:00,17.5,0
C0T9D0,和中,2023/1/9 12:00,19.5,31.5
C0T9D0,和中,2023/1/10 12:00,17.6,26
C0T9D0,和中,2023/1/11 12:00,19.1,44
C0T9D0,和中,2023/1/12 12:00,20.3,13
C0T9D0,和中,2023/1/13 12:00,21.8,5
C0T9D0,和中,2023/1/14 12:00,21.1,0
C0T9D0,和中,2023/1/15 12:00,18,0
C0T9D0,和中,2023/1/16 12:00,15.4,0
C0T9D0,和中,2023/1/17 12:00,16.3,0
C0T9D0,和中,2023/1/18 12:00,15.9,0
C0T9D0,和中,2023/1/19 12:00,16.6,0.5
C0T9D0,和中,2023/1/20 12:00,16.1,2
C0T9D0,和中,2023/1/21 12:00,17.6,0.5
C0T9D0,和中,2023/1/22 12:00,19.8,0
C0T9D0,和中,2023/1/23 12:00,18.3,0.5
C0T9D0,和中,2023/1/24 12:00,13.7,0.5
C0T9D0,和中,2023/1/25 12:00,11.6,0
C0T9D0,和中,2023/1/26 12:00,15.3,0
C0T9D0,和中,2023/1/27 12:00,13,0
C0T9D0,和中,2023/1/28 12:00,10.5,0
C0T9D0,和中,2023/1/29 12:00,13,0
C0T9D0,和中,2023/1/30 12:00,13.9,0
C0T9D0,和中,2023/1/31 12:00,16.8,0
C0T9D0,和中,2023/2/1 12:00,19.2,0
C0T9D0,和中,2023/2/2 12:00,17.8,0
C0T9D0,和中,2023/2/3 12:00,18.1,0
C0T9D0,和中,2023/2/4 12:00,17.6,0.5
C0T9D0,和中,2023/2/5 12:00,18.7,19
C0T9D0,和中,2023/2/6 12:00,19.4,10
C0T9D0,和中,2023/2/7 12:00,19.6,5.5
C0T9D0,和中,2023/2/8 12:00,19,8.5
C0T9D0,和中,2023/2/9 12:00,20.4,12
C0T9D0,和中,2023/2/10 12:00,18.9,3
C0T9D0,和中,2023/2/11 12:00,20.4,0
C0T9D0,和中,2023/2/12 12:00,21.6,7.5
C0T9D0,和中,2023/2/13 12:00,21.6,0.5
C0T9D0,和中,2023/2/14 12:00,16.5,0
C0T9D0,和中,2023/2/15 12:00,14.6,0
C0T9D0,和中,2023/2/16 12:00,16.2,0
C0T9D0,和中,2023/2/17 12:00,17.9,0
C0T9D0,和中,2023/2/18 12:00,18.3,4
C0T9D0,和中,2023/2/19 12:00,19.3,0.5
C0T9D0,和中,2023/2/20 12:00,17.2,0
C0T9D0,和中,2023/2/21 12:00,16.3,0
C0T9D0,和中,2023/2/22 12:00,17,0
C0T9D0,和中,2023/2/23 12:00,19.7,0
C0T9D0,和中,2023/2/24 12:00,19,0
C0T9D0,和中,2023/2/25 12:00,16.6,0
C0T9D0,和中,2023/2/26 12:00,15.2,0
C0T9D0,和中,2023/2/27 12:00,15.7,0
C0T9D0,和中,2023/2/28 12:00,18.2,0
C0T9D0,和中,2023/3/1 12:00,19.3,0
C0T9D0,和中,2023/3/2 12:00,17,0
C0T9D0,和中,2023/3/3 12:00,16.4,0
C0T9D0,和中,2023/3/4 12:00,16.7,0
C0T9D0,和中,2023/3/5 12:00,16.7,0
C0T9D0,和中,2023/3/6 12:00,17.2,0
C0T9D0,和中,2023/3/7 12:00,18.1,0
C0T9D0,和中,2023/3/8 12:00,18.8,0
C0T9D0,和中,2023/3/9 12:00,19.3,0
C0T9D0,和中,2023/3/10 12:00,19.1,0
C0T9D0,和中,2023/3/11 12:00,20.1,0
C0T9D0,和中,2023/3/12 12:00,20,2.5
C0T9D0,和中,2023/3/13 12:00,16.9,0
C0T9D0,和中,2023/3/14 12:00,17.6,1.5
C0T9D0,和中,2023/3/15 12:00,19.3,0
C0T9D0,和中,2023/3/16 12:00,21.6,2
C0T9D0,和中,2023/3/17 12:00,21,34
C0T9D0,和中,2023/3/18 12:00,18.5,4.5
C0T9D0,和中,2023/3/19 12:00,20,0
C0T9D0,和中,2023/3/20 12:00,21,0
C0T9D0,和中,2023/3/21 12:00,22.5,0
C0T9D0,和中,2023/3/22 12:00,23.8,0
C0T9D0,和中,2023/3/23 12:00,24,0
C0T9D0,和中,2023/3/24 12:00,23.5,0
C0T9D0,和中,2023/3/25 12:00,21.9,0.5
C0T9D0,和中,2023/3/26 12:00,17.7,17.5
C0T9D0,和中,2023/3/27 12:00,18.4,3
C0T9D0,和中,2023/3/28 12:00,19.4,2
C0T9D0,和中,2023/3/29 12:00,21.1,2
C0T9D0,和中,2023/3/30 12:00,21.4,0
C0T9D0,和中,2023/3/31 12:00,19.3,0.5
C0T9D0,和中,2023/4/1 12:00,19.1,21
C0T9D0,和中,2023/4/2 12:00,19.7,11.5
C0T9D0,和中,2023/4/3 12:00,20.2,0
C0T9D0,和中,2023/4/4 12:00,22,0
C0T9D0,和中,2023/4/5 12:00,22.8,0
C0T9D0,和中,2023/4/6 12:00,23.1,1
C0T9D0,和中,2023/4/7 12:00,18.7,2.5
C0T9D0,和中,2023/4/8 12:00,17.8,0
C0T9D0,和中,2023/4/9 12:00,18.2,0
C0T9D0,和中,2023/4/10 12:00,20.2,0
C0T9D0,和中,2023/4/11 12:00,22,0
C0T9D0,和中,2023/4/12 12:00,22.4,0
C0T9D0,和中,2023/4/13 12:00,23,0
C0T9D0,和中,2023/4/14 12:00,24.5,0
C0T9D0,和中,2023/4/15 12:00,23.4,0
C0T9D0,和中,2023/4/16 12:00,23.2,0
C0T9D0,和中,2023/4/17 12:00,24.2,0
C0T9D0,和中,2023/4/18 12:00,24.6,0
C0T9D0,和中,2023/4/19 12:00,26.2,0
C0T9D0,和中,2023/4/20 12:00,23,11.5
C0T9D0,和中,2023/4/21 12:00,21.7,0
C0T9D0,和中,2023/4/22 12:00,20.6,0
C0T9D0,和中,2023/4/23 12:00,21.9,0
C0T9D0,和中,2023/4/24 12:00,21.8,0
C0T9D0,和中,2023/4/25 12:00,20.6,0
C0T9D0,和中,2023/4/26 12:00,19.4,1
C0T9D0,和中,2023/4/27 12:00,21.1,0.5
C0T9D0,和中,2023/4/28 12:00,23.2,5.5
C0T9D0,和中,2023/4/29 12:00,24.8,31
C0T9D0,和中,2023/4/30 12:00,21,1
C0T9D0,和中,2023/5/1 12:00,21.2,0
C0T9D0,和中,2023/5/2 12:00,23.9,4.5
C0T9D0,和中,2023/5/3 12:00,24.4,2.5
C0T9D0,和中,2023/5/4 12:00,25.1,13.5
C0T9D0,和中,2023/5/5 12:00,25.9,33
C0T9D0,和中,2023/5/6 12:00,26.5,44.5
C0T9D0,和中,2023/5/7 12:00,23.3,15.5
C0T9D0,和中,2023/5/8 12:00,20.2,5
C0T9D0,和中,2023/5/9 12:00,20,0
C0T9D0,和中,2023/5/10 12:00,20.4,0
C0T9D0,和中,2023/5/11 12:00,21.9,0
C0T9D0,和中,2023/5/12 12:00,22.6,0
C0T9D0,和中,2023/5/13 12:00,21.4,10.5
C0T9D0,和中,2023/5/14 12:00,20.8,2
C0T9D0,和中,2023/5/15 12:00,22,0.5
C0T9D0,和中,2023/5/16 12:00,23.5,11
C0T9D0,和中,2023/5/17 12:00,23.5,0.5
C0T9D0,和中,2023/5/18 12:00,25,0
C0T9D0,和中,2023/5/19 12:00,23.6,16
C0T9D0,和中,2023/5/20 12:00,23,5
C0T9D0,和中,2023/5/21 12:00,25,0
C0T9D0,和中,2023/5/22 12:00,25.9,0
C0T9D0,和中,2023/5/23 12:00,20.8,0
C0T9D0,和中,2023/5/24 12:00,22.3,0.5
C0T9D0,和中,2023/5/25 12:00,24.5,0
C0T9D0,和中,2023/5/26 12:00,25,64
